protocol_id,pmcid,status,domain,xml_path,has_xml,has_body,has_methods,why_not
Bio-protocol-3570,PMC4068541,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4068541.xml,y,n,n,no_body
Bio-protocol-3572,PMC4203136,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4203136.xml,y,y,y,
Bio-protocol-3571,PMC4203136,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4203136.xml,y,y,y,
Bio-protocol-3575,PMC3991745,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC3991745.xml,y,y,y,
Bio-protocol-3573,PMC4332844,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC4332844.xml,y,n,n,no_body
Bio-protocol-3580,PMC4136252,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4136252.xml,y,n,n,no_body
Bio-protocol-3579,PMC4136252,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC4136252.xml,y,n,n,no_body
Bio-protocol-3581,PMC4221155,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC4221155.xml,y,y,y,
Bio-protocol-3582,PMC4221155,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC4221155.xml,y,y,y,
Bio-protocol-3585,PMC3871226,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC3871226.xml,y,n,n,no_body
Bio-protocol-3584,PMC4283594,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC4283594.xml,y,y,y,
Bio-protocol-3587,PMC4277223,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4277223.xml,y,n,n,no_body
Bio-protocol-3588,PMC4450068,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4450068.xml,y,y,y,
Bio-protocol-3589,PMC4193933,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC4193933.xml,y,n,n,no_body
Bio-protocol-3590,PMC3975837,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC3975837.xml,y,y,y,
Bio-protocol-3591,PMC4172953,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4172953.xml,y,y,y,
Bio-protocol-3592,PMC4150354,low_conf,Structural Biology Techniques,data/gold/pmc_jats/PMC4150354.xml,y,n,n,no_body
Bio-protocol-3594,PMC3915040,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC3915040.xml,y,n,n,no_body
Bio-protocol-3597,PMC2538902,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC2538902.xml,y,n,n,no_body
Bio-protocol-3596,PMC4071097,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4071097.xml,y,n,n,no_body
Bio-protocol-3595,PMC3953431,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3953431.xml,y,y,y,
Bio-protocol-3598,PMC4234621,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC4234621.xml,y,n,n,no_body
Bio-protocol-3600,PMC4135929,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC4135929.xml,y,n,n,no_body
Bio-protocol-3604,PMC3991745,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3991745.xml,y,y,y,
Bio-protocol-3601,PMC4063973,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4063973.xml,y,y,y,
Bio-protocol-3603,PMC4063973,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4063973.xml,y,y,y,
Bio-protocol-3602,PMC4063973,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4063973.xml,y,y,y,
Bio-protocol-3605,PMC4172879,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC4172879.xml,y,y,y,
Bio-protocol-3608,PMC4145134,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4145134.xml,y,n,n,no_body
Bio-protocol-3612,PMC4213123,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4213123.xml,y,n,n,no_body
Bio-protocol-3611,PMC4140859,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4140859.xml,y,y,y,
Bio-protocol-3607,PMC4163167,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4163167.xml,y,y,y,
Bio-protocol-3617,PMC4164820,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC4164820.xml,y,y,y,
Bio-protocol-3621,PMC4115254,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4115254.xml,y,y,y,
Bio-protocol-3614,PMC3757333,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC3757333.xml,y,n,n,no_body
Bio-protocol-3615,PMC3757333,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC3757333.xml,y,n,n,no_body
Bio-protocol-3619,PMC6638820,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC6638820.xml,y,n,n,no_body
Bio-protocol-3622,PMC4135932,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC4135932.xml,y,n,n,no_body
Bio-protocol-3620,PMC3898098,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3898098.xml,y,y,y,
Bio-protocol-3624,PMC4158134,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4158134.xml,y,y,y,
Bio-protocol-3623,PMC4135932,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC4135932.xml,y,n,n,no_body
Bio-protocol-3629,PMC4195553,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4195553.xml,y,n,n,no_body
Bio-protocol-3628,PMC4158134,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4158134.xml,y,y,y,
Bio-protocol-3627,PMC4208278,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC4208278.xml,y,n,n,no_body
Bio-protocol-3630,PMC3892122,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC3892122.xml,y,y,y,
Bio-protocol-3631,PMC4227921,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4227921.xml,y,n,n,no_body
Bio-protocol-3626,PMC4208278,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC4208278.xml,y,n,n,no_body
Bio-protocol-3625,PMC4158134,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4158134.xml,y,y,y,
Bio-protocol-3632,PMC4247589,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4247589.xml,y,n,n,no_body
Bio-protocol-3633,PMC4026860,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC4026860.xml,y,y,y,
Bio-protocol-3634,PMC4036580,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4036580.xml,y,n,n,no_body
Bio-protocol-3637,PMC4195551,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4195551.xml,y,y,y,
Bio-protocol-3640,PMC4076585,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC4076585.xml,y,y,y,
Bio-protocol-3639,PMC4097769,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4097769.xml,y,n,n,no_body
Bio-protocol-3638,PMC4344515,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4344515.xml,y,y,y,
Bio-protocol-3641,PMC4160556,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4160556.xml,y,y,y,
Bio-protocol-3642,PMC4006739,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC4006739.xml,y,y,y,
Bio-protocol-3644,PMC4199516,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC4199516.xml,y,y,y,
Bio-protocol-3645,PMC4133022,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4133022.xml,y,y,y,
Bio-protocol-3647,PMC4091798,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4091798.xml,y,y,y,
Bio-protocol-3650,PMC4049323,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC4049323.xml,y,n,n,no_body
Bio-protocol-3654,PMC3847779,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3847779.xml,y,y,y,
Bio-protocol-3656,PMC3983061,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC3983061.xml,y,y,y,
Bio-protocol-3657,PMC4011693,low_conf,Pharmacology & Drug Development,data/gold/pmc_jats/PMC4011693.xml,y,n,n,no_body
Bio-protocol-3662,PMC4084986,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC4084986.xml,y,y,y,
Bio-protocol-3660,PMC4177988,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC4177988.xml,y,y,y,
Bio-protocol-3666,PMC4097769,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4097769.xml,y,n,n,no_body
Bio-protocol-3667,PMC4052017,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4052017.xml,y,y,y,
Bio-protocol-3668,PMC4052017,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4052017.xml,y,y,y,
Bio-protocol-3671,PMC4400539,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4400539.xml,y,n,n,no_body
Bio-protocol-3675,PMC4121841,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC4121841.xml,y,n,n,no_body
Bio-protocol-3676,PMC4054173,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4054173.xml,y,n,n,no_body
Bio-protocol-3677,PMC3766402,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3766402.xml,y,y,y,
Bio-protocol-3680,PMC4119048,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4119048.xml,y,n,n,no_body
Bio-protocol-3681,PMC4054166,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4054166.xml,y,n,n,no_body
Bio-protocol-3683,PMC4054353,low_conf,Pharmacology & Drug Development,data/gold/pmc_jats/PMC4054353.xml,y,n,n,no_body
Bio-protocol-3682,PMC4054353,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4054353.xml,y,n,n,no_body
Bio-protocol-3684,PMC4110042,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4110042.xml,y,y,y,
Bio-protocol-3687,PMC3883284,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3883284.xml,y,y,y,
Bio-protocol-3688,PMC167088,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC167088.xml,y,n,n,no_body
Bio-protocol-3693,PMC4036567,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4036567.xml,y,n,n,no_body
Bio-protocol-3692,PMC3974857,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3974857.xml,y,y,y,
Bio-protocol-3694,PMC4119036,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC4119036.xml,y,n,n,no_body
Bio-protocol-3695,PMC4133157,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC4133157.xml,y,y,y,
Bio-protocol-3696,PMC3623766,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3623766.xml,y,y,y,
Bio-protocol-3697,PMC4071096,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4071096.xml,y,n,n,no_body
Bio-protocol-3700,PMC4135665,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4135665.xml,y,n,n,no_body
Bio-protocol-3701,PMC4114961,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4114961.xml,y,n,n,no_body
Bio-protocol-3702,PMC4114961,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4114961.xml,y,n,n,no_body
Bio-protocol-3707,PMC3991737,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3991737.xml,y,y,y,
Bio-protocol-3709,PMC4079353,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4079353.xml,y,n,n,no_body
Bio-protocol-3708,PMC4079353,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4079353.xml,y,n,n,no_body
Bio-protocol-3717,PMC4114948,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC4114948.xml,y,n,n,no_body
Bio-protocol-3720,PMC3877805,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3877805.xml,y,n,n,no_body
Bio-protocol-3719,PMC160333,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC160333.xml,y,n,n,no_body
Bio-protocol-3721,PMC3877805,low_conf,Genomics Technologies,data/gold/pmc_jats/PMC3877805.xml,y,n,n,no_body
Bio-protocol-3723,PMC4079059,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4079059.xml,y,n,n,no_body
Bio-protocol-3722,PMC4079059,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4079059.xml,y,n,n,no_body
Bio-protocol-3725,PMC4047107,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC4047107.xml,y,y,y,
Bio-protocol-3727,PMC4081328,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4081328.xml,y,n,n,no_body
Bio-protocol-3726,PMC4081328,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4081328.xml,y,n,n,no_body
Bio-protocol-3729,PMC4142212,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC4142212.xml,y,n,n,no_body
Bio-protocol-3728,PMC4081775,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC4081775.xml,y,y,y,
Bio-protocol-3730,PMC4054165,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4054165.xml,y,n,n,no_body
Bio-protocol-3731,PMC3991738,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3991738.xml,y,y,y,
Bio-protocol-3732,PMC3991738,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3991738.xml,y,y,y,
Bio-protocol-3737,PMC3881292,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3881292.xml,y,n,n,no_body
Bio-protocol-3736,PMC4119052,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4119052.xml,y,n,n,no_body
Bio-protocol-3738,PMC3998093,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC3998093.xml,y,y,y,
Bio-protocol-3739,PMC4068423,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4068423.xml,y,n,n,no_body
Bio-protocol-3741,PMC4001378,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4001378.xml,y,n,n,no_body
Bio-protocol-3740,PMC4190661,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4190661.xml,y,n,n,no_body
Bio-protocol-3743,PMC4110548,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4110548.xml,y,y,y,
Bio-protocol-3745,PMC4337425,low_conf,Structural Biology Techniques,data/gold/pmc_jats/PMC4337425.xml,y,n,n,no_body
Bio-protocol-3746,PMC4135960,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC4135960.xml,y,n,n,no_body
Bio-protocol-3750,PMC3957706,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3957706.xml,y,n,n,no_body
Bio-protocol-3749,PMC3752833,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC3752833.xml,y,n,n,no_body
Bio-protocol-3752,PMC4081331,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4081331.xml,y,n,n,no_body
Bio-protocol-3753,PMC4023746,low_conf,Pharmacology & Drug Development,data/gold/pmc_jats/PMC4023746.xml,y,n,n,no_body
Bio-protocol-3754,PMC4023746,low_conf,Pharmacology & Drug Development,data/gold/pmc_jats/PMC4023746.xml,y,n,n,no_body
Bio-protocol-3756,PMC4107212,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4107212.xml,y,n,n,no_body
Bio-protocol-3755,PMC3624286,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3624286.xml,y,n,n,no_body
Bio-protocol-3757,PMC4096338,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4096338.xml,y,n,n,no_body
Bio-protocol-3758,PMC4030585,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC4030585.xml,y,y,y,
Bio-protocol-3764,PMC3928532,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3928532.xml,y,y,y,
Bio-protocol-3762,PMC3982749,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3982749.xml,y,n,n,no_body
Bio-protocol-3761,PMC4436148,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC4436148.xml,y,n,n,no_body
Bio-protocol-3766,PMC3993799,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3993799.xml,y,n,n,no_body
Bio-protocol-3765,PMC3911571,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC3911571.xml,y,n,n,no_body
Bio-protocol-3769,PMC4012596,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4012596.xml,y,n,n,no_body
Bio-protocol-3768,PMC4001377,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4001377.xml,y,n,n,no_body
Bio-protocol-3767,PMC3967028,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3967028.xml,y,n,n,no_body
Bio-protocol-3771,PMC4071097,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC4071097.xml,y,n,n,no_body
Bio-protocol-3772,PMC4288972,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4288972.xml,y,y,y,
Bio-protocol-3773,PMC4068146,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC4068146.xml,y,y,y,
Bio-protocol-3774,PMC3912082,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3912082.xml,y,n,n,no_body
Bio-protocol-3814,PMC3967026,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3967026.xml,y,n,n,no_body
Bio-protocol-3815,PMC3967026,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3967026.xml,y,n,n,no_body
Bio-protocol-3817,PMC3982140,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC3982140.xml,y,y,y,
Bio-protocol-3816,PMC3941799,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC3941799.xml,y,y,y,
Bio-protocol-3819,PMC6168318,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC6168318.xml,y,n,n,no_body
Bio-protocol-3818,PMC3982140,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC3982140.xml,y,y,y,
Bio-protocol-3824,PMC4101873,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4101873.xml,y,y,y,
Bio-protocol-3828,PMC3898310,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC3898310.xml,y,y,y,
Bio-protocol-3825,PMC3991742,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3991742.xml,y,y,y,
Bio-protocol-3823,PMC4101873,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4101873.xml,y,y,y,
Bio-protocol-3827,PMC3725990,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC3725990.xml,y,y,y,
Bio-protocol-3830,PMC4107212,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4107212.xml,y,n,n,no_body
Bio-protocol-3829,PMC3894212,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3894212.xml,y,y,y,
Bio-protocol-3831,PMC3807413,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC3807413.xml,y,n,n,no_body
Bio-protocol-3835,PMC3875812,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3875812.xml,y,n,n,no_body
Bio-protocol-3832,PMC3994636,low_conf,Cell Biology & Culture,data/gold/pmc_jats/PMC3994636.xml,y,y,y,
Bio-protocol-3836,PMC3993792,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3993792.xml,y,n,n,no_body
Bio-protocol-3838,PMC4697943,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC4697943.xml,y,n,n,no_body
Bio-protocol-3845,PMC3982769,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC3982769.xml,y,n,n,no_body
Bio-protocol-3847,PMC3903999,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3903999.xml,y,n,n,no_body
Bio-protocol-3849,PMC3993546,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC3993546.xml,y,n,n,no_body
Bio-protocol-3852,PMC4235344,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4235344.xml,y,y,y,
Bio-protocol-3853,PMC4235344,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4235344.xml,y,y,y,
Bio-protocol-3858,PMC3897375,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC3897375.xml,y,y,y,
Bio-protocol-3856,PMC4012576,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4012576.xml,y,n,n,no_body
Bio-protocol-3857,PMC3911693,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3911693.xml,y,n,n,no_body
Bio-protocol-3859,PMC3897375,low_conf,Model Organism-Specific Techniques,data/gold/pmc_jats/PMC3897375.xml,y,y,y,
Bio-protocol-3865,PMC3993542,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3993542.xml,y,n,n,no_body
Bio-protocol-3866,PMC4014462,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4014462.xml,y,y,y,
Bio-protocol-3867,PMC3947020,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3947020.xml,y,n,n,no_body
Bio-protocol-3868,PMC4012589,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4012589.xml,y,n,n,no_body
Bio-protocol-3870,PMC4001374,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4001374.xml,y,n,n,no_body
Bio-protocol-3871,PMC3895174,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC3895174.xml,y,y,y,
Bio-protocol-3873,PMC3938613,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3938613.xml,y,n,n,no_body
Bio-protocol-3878,PMC4697943,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4697943.xml,y,n,n,no_body
Bio-protocol-3877,PMC3944405,low_conf,Bioimaging Technologies,data/gold/pmc_jats/PMC3944405.xml,y,n,n,no_body
Bio-protocol-3880,PMC3982773,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3982773.xml,y,n,n,no_body
Bio-protocol-3879,PMC3818420,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3818420.xml,y,y,y,
Bio-protocol-3884,PMC3855554,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3855554.xml,y,y,y,
Bio-protocol-3883,PMC4284032,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC4284032.xml,y,y,y,
Bio-protocol-3887,PMC3719733,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3719733.xml,y,n,n,no_body
Bio-protocol-3885,PMC3855554,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3855554.xml,y,y,y,
Bio-protocol-3886,PMC4001385,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC4001385.xml,y,n,n,no_body
Bio-protocol-3889,PMC3719536,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3719536.xml,y,n,n,no_body
Bio-protocol-3892,PMC3912094,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3912094.xml,y,n,n,no_body
Bio-protocol-3893,PMC3912090,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3912090.xml,y,n,n,no_body
Bio-protocol-3894,PMC3868517,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3868517.xml,y,y,y,
Bio-protocol-3896,PMC3855560,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3855560.xml,y,y,y,
Bio-protocol-3897,PMC3771891,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC3771891.xml,y,y,y,
Bio-protocol-3898,PMC4068442,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC4068442.xml,y,n,n,no_body
Bio-protocol-3899,PMC3877809,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3877809.xml,y,n,n,no_body
Bio-protocol-3904,PMC3861542,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3861542.xml,y,y,y,
Bio-protocol-3903,PMC3861542,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3861542.xml,y,y,y,
Bio-protocol-3895,PMC3812352,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3812352.xml,y,n,n,no_body
Bio-protocol-3905,PMC3912095,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3912095.xml,y,n,n,no_body
Bio-protocol-3908,PMC3907285,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3907285.xml,y,n,n,no_body
Bio-protocol-3909,PMC3907285,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3907285.xml,y,n,n,no_body
Bio-protocol-3912,PMC3897402,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3897402.xml,y,y,y,
Bio-protocol-3917,PMC3789834,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3789834.xml,y,y,y,
Bio-protocol-3919,PMC3911571,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3911571.xml,y,n,n,no_body
Bio-protocol-3918,PMC3938613,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3938613.xml,y,n,n,no_body
Bio-protocol-3920,PMC3885659,low_conf,Neuroscience Methods,data/gold/pmc_jats/PMC3885659.xml,y,y,y,
Bio-protocol-3922,PMC3738494,low_conf,Molecular Biology Techniques,data/gold/pmc_jats/PMC3738494.xml,y,y,y,
Bio-protocol-3921,PMC3738494,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3738494.xml,y,y,y,
Bio-protocol-3923,PMC3811591,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3811591.xml,y,n,n,no_body
Bio-protocol-3925,PMC3855394,low_conf,Pharmacology & Drug Development,data/gold/pmc_jats/PMC3855394.xml,y,y,y,
Bio-protocol-3926,PMC3865363,low_conf,Immunological Techniques,data/gold/pmc_jats/PMC3865363.xml,y,y,y,
Bio-protocol-3929,PMC3694848,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3694848.xml,y,y,y,
Bio-protocol-3928,PMC3619347,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3619347.xml,y,n,n,no_body
Bio-protocol-3932,PMC3838259,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3838259.xml,y,n,n,no_body
Bio-protocol-3936,PMC3910773,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3910773.xml,y,n,n,no_body
Bio-protocol-3935,PMC3910773,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3910773.xml,y,n,n,no_body
Bio-protocol-3941,PMC3719708,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3719708.xml,y,n,n,no_body
Bio-protocol-3940,PMC3719708,low_conf,Microbiology & Virology,data/gold/pmc_jats/PMC3719708.xml,y,n,n,no_body
Bio-protocol-3938,PMC3744435,low_conf,Structural Biology Techniques,data/gold/pmc_jats/PMC3744435.xml,y,y,y,
Bio-protocol-3942,PMC3877797,low_conf,Plant Science & Technology,data/gold/pmc_jats/PMC3877797.xml,y,n,n,no_body
Bio-protocol-3945,PMC3811596,low_conf,Biochemical & Molecular Functional Analysis,data/gold/pmc_jats/PMC3811596.xml,y,n,n,no_body
