protocol_id,bioprotocol_doi,bioprotocol_page,original_article_url,pdf_path,status,notes
Bio-protocol-2006,https://doi.org/10.21769/BioProtoc.2006,https://bio-protocol.org/en/bpdetail?id=2006&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25331432,,ok,no_direct_pdf
Bio-protocol-2005,https://doi.org/10.21769/BioProtoc.2005,https://bio-protocol.org/en/bpdetail?id=2005&type=0,https://pubmed.ncbi.nlm.nih.gov/26400990/,,ok,no_direct_pdf
Bio-protocol-2004,https://doi.org/10.21769/BioProtoc.2004,https://bio-protocol.org/en/bpdetail?id=2004&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26830877,,ok,no_direct_pdf
Bio-protocol-2003,https://doi.org/10.21769/BioProtoc.2003,https://bio-protocol.org/en/bpdetail?id=2003&type=0,http://www.jneurosci.org/content/36/3/926.long,,ok,no_direct_pdf
Bio-protocol-2002,https://doi.org/10.21769/BioProtoc.2002,https://bio-protocol.org/en/bpdetail?id=2002&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25853840,,ok,no_direct_pdf
Bio-protocol-2001,https://doi.org/10.21769/BioProtoc.2001,https://bio-protocol.org/en/bpdetail?id=2001&type=0,https://elifesciences.org/articles/11407,,ok,no_direct_pdf
Bio-protocol-2000,https://doi.org/10.21769/BioProtoc.2000,https://bio-protocol.org/en/bpdetail?id=2000&type=0,http://www.nature.com/articles/srep13492,,ok,no_direct_pdf
Bio-protocol-1999,https://doi.org/10.21769/BioProtoc.1999,https://bio-protocol.org/en/bpdetail?id=1999&type=0,https://pubmed.ncbi.nlm.nih.gov/26556796/,,ok,no_direct_pdf
Bio-protocol-1998,https://doi.org/10.21769/BioProtoc.1998,https://bio-protocol.org/en/bpdetail?id=1998&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26812583,,ok,no_direct_pdf
Bio-protocol-1997,https://doi.org/10.21769/BioProtoc.1997,https://bio-protocol.org/en/bpdetail?id=1997&type=0,http://www.ncbi.nlm.nih.gov/pubmed/27050509,,ok,no_direct_pdf
Bio-protocol-1996,https://doi.org/10.21769/BioProtoc.1996,https://bio-protocol.org/en/bpdetail?id=1996&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26626459,,ok,no_direct_pdf
Bio-protocol-1995,https://doi.org/10.21769/BioProtoc.1995,https://bio-protocol.org/en/bpdetail?id=1995&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26833627,,ok,no_direct_pdf
Bio-protocol-1994,https://doi.org/10.21769/BioProtoc.1994,https://bio-protocol.org/en/bpdetail?id=1994&type=0,http://www.jneurosci.org/content/36/3/795.long,,ok,no_direct_pdf
Bio-protocol-1993,https://doi.org/10.21769/BioProtoc.1993,https://bio-protocol.org/en/bpdetail?id=1993&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26619117,,ok,no_direct_pdf
Bio-protocol-1992,https://doi.org/10.21769/BioProtoc.1992,https://bio-protocol.org/en/bpdetail?id=1992&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26718005,,ok,no_direct_pdf
Bio-protocol-1991,https://doi.org/10.21769/BioProtoc.1991,https://bio-protocol.org/en/bpdetail?id=1991&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26009593,,ok,no_direct_pdf
Bio-protocol-1990,https://doi.org/10.21769/BioProtoc.1990,https://bio-protocol.org/en/bpdetail?id=1990&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26689968,,ok,no_direct_pdf
Bio-protocol-1989,https://doi.org/10.21769/BioProtoc.1989,https://bio-protocol.org/en/bpdetail?id=1989&type=0,http://www.jneurosci.org/content/36/2/577.long,,ok,no_direct_pdf
Bio-protocol-1988,https://doi.org/10.21769/BioProtoc.1988,https://bio-protocol.org/en/bpdetail?id=1988&type=0,http://www.jneurosci.org/content/36/2/577.long,,ok,no_direct_pdf
Bio-protocol-1987,https://doi.org/10.21769/BioProtoc.1987,https://bio-protocol.org/en/bpdetail?id=1987&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26246613,,ok,no_direct_pdf
Bio-protocol-1986,https://doi.org/10.21769/BioProtoc.1986,https://bio-protocol.org/en/bpdetail?id=1986&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26642356,,ok,no_direct_pdf
Bio-protocol-1985,https://doi.org/10.21769/BioProtoc.1985,https://bio-protocol.org/en/bpdetail?id=1985&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26496608,,ok,no_direct_pdf
Bio-protocol-1984,https://doi.org/10.21769/BioProtoc.1984,https://bio-protocol.org/en/bpdetail?id=1984&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25174400,,ok,no_direct_pdf
Bio-protocol-1983,https://doi.org/10.21769/BioProtoc.1983,https://bio-protocol.org/en/bpdetail?id=1983&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26424783,,ok,no_direct_pdf
Bio-protocol-1982,https://doi.org/10.21769/BioProtoc.1982,https://bio-protocol.org/en/bpdetail?id=1982&type=0,http://www.ncbi.nlm.nih.gov/pubmed/24323504,,ok,no_direct_pdf
Bio-protocol-1981,https://doi.org/10.21769/BioProtoc.1981,https://bio-protocol.org/en/bpdetail?id=1981&type=0,https://pubmed.ncbi.nlm.nih.gov/25232013/,,ok,no_direct_pdf
Bio-protocol-1980,https://doi.org/10.21769/BioProtoc.1980,https://bio-protocol.org/en/bpdetail?id=1980&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26390157,,ok,no_direct_pdf
Bio-protocol-1979,https://doi.org/10.21769/BioProtoc.1979,https://bio-protocol.org/en/bpdetail?id=1979&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26390157,,ok,no_direct_pdf
Bio-protocol-1978,https://doi.org/10.21769/BioProtoc.1978,https://bio-protocol.org/en/bpdetail?id=1978&type=0,https://pubmed.ncbi.nlm.nih.gov/27013021/,,ok,no_direct_pdf
Bio-protocol-1977,https://doi.org/10.21769/BioProtoc.1977,https://bio-protocol.org/en/bpdetail?id=1977&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25798839,,ok,no_direct_pdf
Bio-protocol-1976,https://doi.org/10.21769/BioProtoc.1976,https://bio-protocol.org/en/bpdetail?id=1976&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26471915,,ok,no_direct_pdf
Bio-protocol-1975,https://doi.org/10.21769/BioProtoc.1975,https://bio-protocol.org/en/bpdetail?id=1975&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26547588,,ok,no_direct_pdf
Bio-protocol-1974,https://doi.org/10.21769/BioProtoc.1974,https://bio-protocol.org/en/bpdetail?id=1974&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26494174,,ok,no_direct_pdf
Bio-protocol-1973,https://doi.org/10.21769/BioProtoc.1973,https://bio-protocol.org/en/bpdetail?id=1973&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26494174,,ok,no_direct_pdf
Bio-protocol-1972,https://doi.org/10.21769/BioProtoc.1972,https://bio-protocol.org/en/bpdetail?id=1972&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26389810,,ok,no_direct_pdf
Bio-protocol-1971,https://doi.org/10.21769/BioProtoc.1971,https://bio-protocol.org/en/bpdetail?id=1971&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26015543,,ok,no_direct_pdf
Bio-protocol-1970,https://doi.org/10.21769/BioProtoc.1970,https://bio-protocol.org/en/bpdetail?id=1970&type=0,http://www.ncbi.nlm.nih.gov/pubmed/22425196,,ok,no_direct_pdf
Bio-protocol-1969,https://doi.org/10.21769/BioProtoc.1969,https://bio-protocol.org/en/bpdetail?id=1969&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26412780,,ok,no_direct_pdf
Bio-protocol-1968,https://doi.org/10.21769/BioProtoc.1968,https://bio-protocol.org/en/bpdetail?id=1968&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25132261,,ok,no_direct_pdf
Bio-protocol-1967,https://doi.org/10.21769/BioProtoc.1967,https://bio-protocol.org/en/bpdetail?id=1967&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25751747,,ok,no_direct_pdf
Bio-protocol-1966,https://doi.org/10.21769/BioProtoc.1966,https://bio-protocol.org/en/bpdetail?id=1966&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26745270,,ok,no_direct_pdf
Bio-protocol-1965,https://doi.org/10.21769/BioProtoc.1965,https://bio-protocol.org/en/bpdetail?id=1965&type=0,https://pubmed.ncbi.nlm.nih.gov/26556795/,,ok,no_direct_pdf
Bio-protocol-1964,https://doi.org/10.21769/BioProtoc.1964,https://bio-protocol.org/en/bpdetail?id=1964&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26587842,,ok,no_direct_pdf
Bio-protocol-1963,https://doi.org/10.21769/BioProtoc.1963,https://bio-protocol.org/en/bpdetail?id=1963&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26628378,,ok,no_direct_pdf
Bio-protocol-1962,https://doi.org/10.21769/BioProtoc.1962,https://bio-protocol.org/en/bpdetail?id=1962&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26267534,,ok,no_direct_pdf
Bio-protocol-1961,https://doi.org/10.21769/BioProtoc.1961,https://bio-protocol.org/en/bpdetail?id=1961&type=0,http://www.ncbi.nlm.nih.gov/pubmed/24138283,,ok,no_direct_pdf
Bio-protocol-1960,https://doi.org/10.21769/BioProtoc.1960,https://bio-protocol.org/en/bpdetail?id=1960&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26443636,,ok,no_direct_pdf
Bio-protocol-1959,https://doi.org/10.21769/BioProtoc.1959,https://bio-protocol.org/en/bpdetail?id=1959&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26603296,,ok,no_direct_pdf
Bio-protocol-1958,https://doi.org/10.21769/BioProtoc.1958,https://bio-protocol.org/en/bpdetail?id=1958&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26247862,,ok,no_direct_pdf
Bio-protocol-1957,https://doi.org/10.21769/BioProtoc.1957,https://bio-protocol.org/en/bpdetail?id=1957&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26247862,,ok,no_direct_pdf
Bio-protocol-1956,https://doi.org/10.21769/BioProtoc.1956,https://bio-protocol.org/en/bpdetail?id=1956&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25542862,,ok,no_direct_pdf
Bio-protocol-1955,https://doi.org/10.21769/BioProtoc.1955,https://bio-protocol.org/en/bpdetail?id=1955&type=0,https://pubmed.ncbi.nlm.nih.gov/26048881/,,ok,no_direct_pdf
Bio-protocol-1954,https://doi.org/10.21769/BioProtoc.1954,https://bio-protocol.org/en/bpdetail?id=1954&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26340426,,ok,no_direct_pdf
Bio-protocol-1953,https://doi.org/10.21769/BioProtoc.1953,https://bio-protocol.org/en/bpdetail?id=1953&type=0,http://jcb.rupress.org/content/211/4/775.long,,ok,no_direct_pdf
Bio-protocol-1952,https://doi.org/10.21769/BioProtoc.1952,https://bio-protocol.org/en/bpdetail?id=1952&type=0,http://jcb.rupress.org/content/211/4/775.long,,ok,no_direct_pdf
Bio-protocol-1951,https://doi.org/10.21769/BioProtoc.1951,https://bio-protocol.org/en/bpdetail?id=1951&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26038197,,ok,no_direct_pdf
Bio-protocol-1950,https://doi.org/10.21769/BioProtoc.1950,https://bio-protocol.org/en/bpdetail?id=1950&type=0,http://www.jneurosci.org/content/35/35/12188.long,,ok,no_direct_pdf
Bio-protocol-1949,https://doi.org/10.21769/BioProtoc.1949,https://bio-protocol.org/en/bpdetail?id=1949&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26254765,,ok,no_direct_pdf
Bio-protocol-1948,https://doi.org/10.21769/BioProtoc.1948,https://bio-protocol.org/en/bpdetail?id=1948&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26718481,,ok,"pdf_error:HTTPSConnectionPool(host='www.ncbi.nlm.nih.gov', port=443): Read timed out. (read timeout=30)"
Bio-protocol-1947,https://doi.org/10.21769/BioProtoc.1947,https://bio-protocol.org/en/bpdetail?id=1947&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26377940,,ok,no_direct_pdf
Bio-protocol-1946,https://doi.org/10.21769/BioProtoc.1946,https://bio-protocol.org/en/bpdetail?id=1946&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26162776,,ok,no_direct_pdf
Bio-protocol-1945,https://doi.org/10.21769/BioProtoc.1945,https://bio-protocol.org/en/bpdetail?id=1945&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26275995,,ok,"pdf_error:HTTPSConnectionPool(host='pubmed.ncbi.nlm.nih.gov', port=443): Read timed out. (read timeout=30)"
Bio-protocol-1944,https://doi.org/10.21769/BioProtoc.1944,https://bio-protocol.org/en/bpdetail?id=1944&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26275995,,ok,no_direct_pdf
Bio-protocol-1943,https://doi.org/10.21769/BioProtoc.1943,https://bio-protocol.org/en/bpdetail?id=1943&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26075828,,ok,no_direct_pdf
Bio-protocol-1942,https://doi.org/10.21769/BioProtoc.1942,https://bio-protocol.org/en/bpdetail?id=1942&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26619121,,ok,no_direct_pdf
Bio-protocol-1941,https://doi.org/10.21769/BioProtoc.1941,https://bio-protocol.org/en/bpdetail?id=1941&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26150473,,ok,no_direct_pdf
Bio-protocol-1940,https://doi.org/10.21769/BioProtoc.1940,https://bio-protocol.org/en/bpdetail?id=1940&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26621453,,ok,no_direct_pdf
Bio-protocol-1939,https://doi.org/10.21769/BioProtoc.1939,https://bio-protocol.org/en/bpdetail?id=1939&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26297566,,ok,no_direct_pdf
Bio-protocol-1938,https://doi.org/10.21769/BioProtoc.1938,https://bio-protocol.org/en/bpdetail?id=1938&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26297566,,ok,no_direct_pdf
Bio-protocol-1937,https://doi.org/10.21769/BioProtoc.1937,https://bio-protocol.org/en/bpdetail?id=1937&type=0,http://www.jneurosci.org/content/35/40/13728.long,,ok,no_direct_pdf
Bio-protocol-1936,https://doi.org/10.21769/BioProtoc.1936,https://bio-protocol.org/en/bpdetail?id=1936&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26287682,,ok,no_direct_pdf
Bio-protocol-1935,https://doi.org/10.21769/BioProtoc.1935,https://bio-protocol.org/en/bpdetail?id=1935&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26454832,,ok,no_direct_pdf
Bio-protocol-1934,https://doi.org/10.21769/BioProtoc.1934,https://bio-protocol.org/en/bpdetail?id=1934&type=0,https://elifesciences.org/articles/08939,,ok,no_direct_pdf
Bio-protocol-1933,https://doi.org/10.21769/BioProtoc.1933,https://bio-protocol.org/en/bpdetail?id=1933&type=0,http://www.jneurosci.org/content/35/50/16418.long,,ok,no_direct_pdf
Bio-protocol-1932,https://doi.org/10.21769/BioProtoc.1932,https://bio-protocol.org/en/bpdetail?id=1932&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25592150,,ok,no_direct_pdf
Bio-protocol-1931,https://doi.org/10.21769/BioProtoc.1931,https://bio-protocol.org/en/bpdetail?id=1931&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25592150,,ok,no_direct_pdf
Bio-protocol-1930,https://doi.org/10.21769/BioProtoc.1930,https://bio-protocol.org/en/bpdetail?id=1930&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26441843,,ok,no_direct_pdf
Bio-protocol-1929,https://doi.org/10.21769/BioProtoc.1929,https://bio-protocol.org/en/bpdetail?id=1929&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26475195,,ok,no_direct_pdf
Bio-protocol-1928,https://doi.org/10.21769/BioProtoc.1928,https://bio-protocol.org/en/bpdetail?id=1928&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25212770,,ok,no_direct_pdf
Bio-protocol-1927,https://doi.org/10.21769/BioProtoc.1927,https://bio-protocol.org/en/bpdetail?id=1927&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25621893,,ok,no_direct_pdf
Bio-protocol-1926,https://doi.org/10.21769/BioProtoc.1926,https://bio-protocol.org/en/bpdetail?id=1926&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25840559,,ok,no_direct_pdf
Bio-protocol-1925,https://doi.org/10.21769/BioProtoc.1925,https://bio-protocol.org/en/bpdetail?id=1925&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26236208,,ok,no_direct_pdf
Bio-protocol-1924,https://doi.org/10.21769/BioProtoc.1924,https://bio-protocol.org/en/bpdetail?id=1924&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26571399,,ok,no_direct_pdf
Bio-protocol-1923,https://doi.org/10.21769/BioProtoc.1923,https://bio-protocol.org/en/bpdetail?id=1923&type=0,http://www.ncbi.nlm.nih.gov/pubmed/24927545,,ok,no_direct_pdf
Bio-protocol-1922,https://doi.org/10.21769/BioProtoc.1922,https://bio-protocol.org/en/bpdetail?id=1922&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26028554,,ok,no_direct_pdf
Bio-protocol-1921,https://doi.org/10.21769/BioProtoc.1921,https://bio-protocol.org/en/bpdetail?id=1921&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26525675,,ok,no_direct_pdf
Bio-protocol-1920,https://doi.org/10.21769/BioProtoc.1920,https://bio-protocol.org/en/bpdetail?id=1920&type=0,http://www.ncbi.nlm.nih.gov/pubmed/23676272,,ok,no_direct_pdf
Bio-protocol-1919,https://doi.org/10.21769/BioProtoc.1919,https://bio-protocol.org/en/bpdetail?id=1919&type=0,https://pubmed.ncbi.nlm.nih.gov/25888615/,,ok,no_direct_pdf
Bio-protocol-1918,https://doi.org/10.21769/BioProtoc.1918,https://bio-protocol.org/en/bpdetail?id=1918&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26644967,,ok,no_direct_pdf
Bio-protocol-1917,https://doi.org/10.21769/BioProtoc.1917,https://bio-protocol.org/en/bpdetail?id=1917&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25209665,,ok,no_direct_pdf
Bio-protocol-1916,https://doi.org/10.21769/BioProtoc.1916,https://bio-protocol.org/en/bpdetail?id=1916&type=0,https://pubmed.ncbi.nlm.nih.gov/25941315/,,ok,no_direct_pdf
Bio-protocol-1915,https://doi.org/10.21769/BioProtoc.1915,https://bio-protocol.org/en/bpdetail?id=1915&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25382187,,ok,no_direct_pdf
Bio-protocol-1914,https://doi.org/10.21769/BioProtoc.1914,https://bio-protocol.org/en/bpdetail?id=1914&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25921272,,ok,no_direct_pdf
Bio-protocol-1913,https://doi.org/10.21769/BioProtoc.1913,https://bio-protocol.org/en/bpdetail?id=1913&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25657343,,ok,no_direct_pdf
Bio-protocol-1912,https://doi.org/10.21769/BioProtoc.1912,https://bio-protocol.org/en/bpdetail?id=1912&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25829424,,ok,no_direct_pdf
Bio-protocol-1911,https://doi.org/10.21769/BioProtoc.1911,https://bio-protocol.org/en/bpdetail?id=1911&type=0,http://www.ncbi.nlm.nih.gov/pubmed/24629444,,ok,no_direct_pdf
Bio-protocol-1909,https://doi.org/10.21769/BioProtoc.1909,https://bio-protocol.org/en/bpdetail?id=1909&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25787271,,ok,no_direct_pdf
Bio-protocol-1908,https://doi.org/10.21769/BioProtoc.1908,https://bio-protocol.org/en/bpdetail?id=1908&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26212716,,ok,no_direct_pdf
Bio-protocol-1907,https://doi.org/10.21769/BioProtoc.1907,https://bio-protocol.org/en/bpdetail?id=1907&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25914380,,ok,no_direct_pdf
Bio-protocol-1906,https://doi.org/10.21769/BioProtoc.1906,https://bio-protocol.org/en/bpdetail?id=1906&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25808864,,ok,no_direct_pdf
Bio-protocol-1905,https://doi.org/10.21769/BioProtoc.1905,https://bio-protocol.org/en/bpdetail?id=1905&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26387949,,ok,no_direct_pdf
Bio-protocol-1904,https://doi.org/10.21769/BioProtoc.1904,https://bio-protocol.org/en/bpdetail?id=1904&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26139536,,ok,no_direct_pdf
Bio-protocol-1903,https://doi.org/10.21769/BioProtoc.1903,https://bio-protocol.org/en/bpdetail?id=1903&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26139536,,ok,no_direct_pdf
Bio-protocol-1902,https://doi.org/10.21769/BioProtoc.1902,https://bio-protocol.org/en/bpdetail?id=1902&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26350138,,ok,no_direct_pdf
Bio-protocol-1901,https://doi.org/10.21769/BioProtoc.1901,https://bio-protocol.org/en/bpdetail?id=1901&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26329692,,ok,no_direct_pdf
Bio-protocol-1900,https://doi.org/10.21769/BioProtoc.1900,https://bio-protocol.org/en/bpdetail?id=1900&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26329536,,ok,no_direct_pdf
Bio-protocol-1899,https://doi.org/10.21769/BioProtoc.1899,https://bio-protocol.org/en/bpdetail?id=1899&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26329536,,ok,no_direct_pdf
Bio-protocol-1898,https://doi.org/10.21769/BioProtoc.1898,https://bio-protocol.org/en/bpdetail?id=1898&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25625819,,ok,no_direct_pdf
Bio-protocol-1897,https://doi.org/10.21769/BioProtoc.1897,https://bio-protocol.org/en/bpdetail?id=1897&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26053497,,ok,no_direct_pdf
Bio-protocol-1896,https://doi.org/10.21769/BioProtoc.1896,https://bio-protocol.org/en/bpdetail?id=1896&type=0,http://www.ncbi.nlm.nih.gov/pubmed/24323504,,ok,no_direct_pdf
Bio-protocol-1895,https://doi.org/10.21769/BioProtoc.1895,https://bio-protocol.org/en/bpdetail?id=1895&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26013602,,ok,no_direct_pdf
Bio-protocol-1894,https://doi.org/10.21769/BioProtoc.1894,https://bio-protocol.org/en/bpdetail?id=1894&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25867445,,ok,no_direct_pdf
Bio-protocol-1893,https://doi.org/10.21769/BioProtoc.1893,https://bio-protocol.org/en/bpdetail?id=1893&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26388846,,ok,no_direct_pdf
Bio-protocol-1892,https://doi.org/10.21769/BioProtoc.1892,https://bio-protocol.org/en/bpdetail?id=1892&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25482509,,ok,no_direct_pdf
Bio-protocol-1891,https://doi.org/10.21769/BioProtoc.1891,https://bio-protocol.org/en/bpdetail?id=1891&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25534945,,ok,no_direct_pdf
Bio-protocol-1890,https://doi.org/10.21769/BioProtoc.1890,https://bio-protocol.org/en/bpdetail?id=1890&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25808172,,ok,no_direct_pdf
Bio-protocol-1889,https://doi.org/10.21769/BioProtoc.1889,https://bio-protocol.org/en/bpdetail?id=1889&type=0,http://www.jneurosci.org/content/35/36/12404.long,,ok,no_direct_pdf
Bio-protocol-1888,https://doi.org/10.21769/BioProtoc.1888,https://bio-protocol.org/en/bpdetail?id=1888&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25899340,,ok,no_direct_pdf
Bio-protocol-1887,https://doi.org/10.21769/BioProtoc.1887,https://bio-protocol.org/en/bpdetail?id=1887&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26305050,,ok,no_direct_pdf
Bio-protocol-1886,https://doi.org/10.21769/BioProtoc.1886,https://bio-protocol.org/en/bpdetail?id=1886&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26436649,,ok,no_direct_pdf
Bio-protocol-1885,https://doi.org/10.21769/BioProtoc.1885,https://bio-protocol.org/en/bpdetail?id=1885&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25658925,,ok,no_direct_pdf
Bio-protocol-1884,https://doi.org/10.21769/BioProtoc.1884,https://bio-protocol.org/en/bpdetail?id=1884&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25658925,,ok,no_direct_pdf
Bio-protocol-1883,https://doi.org/10.21769/BioProtoc.1883,https://bio-protocol.org/en/bpdetail?id=1883&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26448270,,ok,no_direct_pdf
Bio-protocol-1882,https://doi.org/10.21769/BioProtoc.1882,https://bio-protocol.org/en/bpdetail?id=1882&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25271883,,ok,no_direct_pdf
Bio-protocol-1881,https://doi.org/10.21769/BioProtoc.1881,https://bio-protocol.org/en/bpdetail?id=1881&type=0,https://pubmed.ncbi.nlm.nih.gov/26149575/,,ok,no_direct_pdf
Bio-protocol-1880,https://doi.org/10.21769/BioProtoc.1880,https://bio-protocol.org/en/bpdetail?id=1880&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25480944,,ok,no_direct_pdf
Bio-protocol-1879,https://doi.org/10.21769/BioProtoc.1879,https://bio-protocol.org/en/bpdetail?id=1879&type=0,http://www.jbc.org/content/290/20/12731.long,,ok,no_direct_pdf
Bio-protocol-1878,https://doi.org/10.21769/BioProtoc.1878,https://bio-protocol.org/en/bpdetail?id=1878&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25275514,,ok,no_direct_pdf
Bio-protocol-1877,https://doi.org/10.21769/BioProtoc.1877,https://bio-protocol.org/en/bpdetail?id=1877&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26075826,,ok,no_direct_pdf
Bio-protocol-1876,https://doi.org/10.21769/BioProtoc.1876,https://bio-protocol.org/en/bpdetail?id=1876&type=0,http://www.jneurosci.org/content/35/40/13659.long,,ok,no_direct_pdf
Bio-protocol-1875,https://doi.org/10.21769/BioProtoc.1875,https://bio-protocol.org/en/bpdetail?id=1875&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26287681,,ok,no_direct_pdf
Bio-protocol-1874,https://doi.org/10.21769/BioProtoc.1874,https://bio-protocol.org/en/bpdetail?id=1874&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25425491,,ok,no_direct_pdf
Bio-protocol-1873,https://doi.org/10.21769/BioProtoc.1873,https://bio-protocol.org/en/bpdetail?id=1873&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25599833,,ok,no_direct_pdf
Bio-protocol-1872,https://doi.org/10.21769/BioProtoc.1872,https://bio-protocol.org/en/bpdetail?id=1872&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26511020,,ok,no_direct_pdf
Bio-protocol-1871,https://doi.org/10.21769/BioProtoc.1871,https://bio-protocol.org/en/bpdetail?id=1871&type=0,https://elifesciences.org/articles/05397,,ok,no_direct_pdf
Bio-protocol-1870,https://doi.org/10.21769/BioProtoc.1870,https://bio-protocol.org/en/bpdetail?id=1870&type=0,http://www.ncbi.nlm.nih.gov/pubmed/26443633,,ok,no_direct_pdf
Bio-protocol-1869,https://doi.org/10.21769/BioProtoc.1869,https://bio-protocol.org/en/bpdetail?id=1869&type=0,http://www.ncbi.nlm.nih.gov/pubmed/25271883,,ok,no_direct_pdf
